id_fakta,id_waktu,id_kecamatan,id_tanah,id_komoditas,id_pupuk,Temperature,Humidity,Moisture,Nitrogen,Potassium,Phosphorus
4493,628,2,2,8,3,29.19,67.99,28.27,42,0,0
4494,143,4,3,1,5,32.92,56.58,28.5,2,14,21
4495,1224,3,5,3,5,29.7,50.47,41.56,11,19,22
4496,1203,1,2,4,5,22.82,48.25,49.55,21,0,24
4497,714,3,3,6,6,24.87,53.41,36.47,31,4,0
4498,479,4,5,6,1,29.25,54.77,56.41,17,12,11
4499,565,2,2,7,4,28.88,54.57,38.98,39,3,0
4500,471,4,3,2,4,36.11,61.24,27.61,14,4,35
4501,384,4,4,3,3,27.91,48.69,33.26,37,0,0
4502,926,4,3,2,5,32.0,59.17,32.35,40,0,0
4503,417,4,3,7,6,31.12,56.27,40.65,17,0,37
4504,308,4,3,5,2,38.03,60.56,64.39,18,0,35
4505,649,1,2,10,2,40.0,78.63,39.77,13,2,39
4506,1025,3,2,11,7,21.56,48.99,38.37,32,1,4
4507,1068,2,4,2,4,34.16,57.77,64.71,3,12,29
4508,739,4,2,1,4,29.74,67.3,55.7,41,3,4
4509,1121,2,4,7,5,24.02,52.18,41.72,40,0,0
4510,140,1,1,10,5,31.44,57.6,49.09,35,0,2
4511,1260,3,4,8,3,27.82,58.21,39.11,23,3,13
4512,974,4,2,9,1,28.68,48.05,70.0,4,0,10
4513,1017,1,3,8,7,37.79,65.38,42.1,16,2,42
4514,953,1,1,8,6,30.84,62.89,31.1,18,0,36
4515,904,3,2,8,4,32.08,69.28,53.59,12,19,10
4516,72,4,4,11,6,30.53,54.66,40.76,23,0,22
4517,1213,3,4,3,3,27.28,67.0,60.31,9,6,30
4518,107,3,3,6,7,30.52,52.92,33.2,8,11,32
4519,1255,2,2,4,1,25.51,63.32,68.32,4,12,33
4520,1066,2,2,3,5,30.28,76.59,30.6,10,0,35
4521,883,3,4,2,4,31.27,76.13,35.28,9,3,32
4522,139,2,1,9,2,26.52,59.29,37.89,21,0,19
4523,615,1,3,11,1,37.78,70.33,64.11,5,10,28
4524,863,3,2,3,3,30.49,58.21,39.3,12,11,11
4525,273,4,5,3,5,29.18,54.17,23.3,42,1,0
4526,416,4,2,6,7,25.21,46.78,31.12,44,2,0
4527,506,1,1,7,7,22.64,49.3,30.33,9,4,12
4528,733,4,2,6,4,30.2,64.88,52.82,8,15,13
4529,424,4,3,1,1,24.84,49.58,47.64,37,0,0
4530,390,3,3,7,3,30.49,58.83,54.73,35,4,2
4531,342,1,3,8,4,30.73,49.9,32.48,15,0,10
4532,946,3,5,5,5,29.82,58.66,44.21,26,4,17
4533,614,1,4,4,7,23.92,47.26,38.11,9,7,25
4534,493,3,3,3,5,27.8,66.49,56.09,11,11,14
4535,192,3,1,3,3,40.0,75.55,28.97,15,0,40
4536,499,2,2,8,3,31.12,72.97,50.32,14,17,8
4537,822,4,1,2,4,24.8,61.32,54.78,7,6,32
4538,1256,1,1,2,3,32.45,67.58,55.57,4,0,10
4539,227,4,5,8,7,31.61,66.27,33.06,7,6,18
4540,139,2,5,8,3,40.0,65.43,64.34,14,0,36
4541,856,1,4,5,2,34.46,78.03,54.74,42,0,1
4542,817,2,4,5,6,20.26,41.18,47.6,23,0,14
4543,1172,4,1,8,2,36.22,77.81,51.95,37,0,0
4544,1138,3,1,1,1,30.24,56.13,30.91,38,2,1
4545,1086,2,3,7,6,35.54,62.73,42.81,14,10,11
4546,104,2,3,2,2,29.73,58.45,60.67,9,0,8
4547,871,3,5,2,4,27.58,64.59,62.12,14,1,34
4548,668,4,3,2,5,26.09,69.65,41.82,9,0,39
4549,273,2,4,5,7,30.48,61.31,44.39,22,0,15
4550,1030,4,2,4,2,29.86,48.43,47.14,39,0,2
4551,1170,3,1,9,4,25.2,65.72,54.26,8,2,32
4552,184,1,4,3,5,31.81,70.13,21.18,13,0,36
4553,1052,2,1,4,3,22.32,56.11,24.06,15,0,38
4554,1142,4,3,10,4,25.7,67.81,42.7,25,0,17
4555,293,3,3,1,2,30.23,55.76,53.54,5,7,25
4556,1241,3,3,10,3,32.37,55.24,33.67,18,0,32
4557,177,2,2,9,4,26.08,44.39,42.34,16,2,26
4558,58,1,4,3,3,39.89,76.0,32.46,44,3,0
4559,308,2,2,10,6,38.92,57.75,34.28,13,0,38
4560,977,4,1,1,1,26.41,55.23,43.13,20,1,27
4561,1128,3,4,5,7,35.85,62.3,36.56,16,0,42
4562,1251,1,1,10,2,33.0,59.14,48.43,3,8,31
4563,700,4,4,1,1,35.84,73.34,56.27,11,6,26
4564,83,2,1,1,6,32.85,53.21,37.96,40,2,0
4565,1209,3,3,5,7,36.16,64.0,43.68,20,0,19
4566,252,2,5,10,3,28.03,51.46,40.88,10,3,11
4567,796,1,5,7,5,38.77,73.1,64.83,9,4,35
4568,897,1,2,2,5,39.61,74.2,29.32,9,1,38
4569,210,1,1,2,3,40.0,65.97,61.68,10,4,39
4570,816,1,5,7,3,31.66,68.88,64.94,36,0,0
4571,609,1,2,5,6,25.79,47.25,45.73,32,0,0
4572,447,2,3,11,2,37.12,73.45,56.53,15,14,13
4573,460,1,1,4,4,27.79,54.72,69.39,40,0,0
4574,968,1,3,7,2,27.84,50.3,41.85,12,7,24
4575,472,3,5,4,2,23.68,57.9,28.78,32,0,2
4576,370,1,3,9,5,32.02,47.68,43.98,36,0,0
4577,900,3,5,7,6,34.91,53.17,64.9,15,13,15
4578,923,3,2,1,4,31.87,56.38,39.33,40,2,0
4579,137,3,3,8,2,33.5,61.54,58.09,39,0,0
4580,367,2,3,1,1,21.34,47.91,23.25,13,2,6
4581,912,2,5,6,7,27.75,48.05,35.2,25,4,24
4582,184,4,3,10,4,27.41,57.31,54.62,20,4,14
4583,472,4,5,6,1,36.6,74.72,50.92,39,0,0
4584,654,3,2,10,6,21.52,56.82,37.02,21,2,20
4585,749,2,5,2,5,39.1,77.95,44.22,13,0,36
4586,537,1,3,4,7,30.22,56.38,60.39,14,10,33
4587,802,4,1,3,4,24.32,66.77,37.7,26,0,16
4588,920,2,3,1,3,31.78,51.44,58.82,10,4,4
4589,510,1,4,10,6,27.73,59.27,54.2,3,5,35
4590,630,1,5,1,5,25.66,45.25,65.07,8,0,15
4591,1002,2,5,3,2,37.17,70.91,67.53,21,4,22
4592,1096,4,1,9,7,27.41,53.44,36.65,31,0,0
4593,916,2,3,6,3,32.37,61.99,20.42,7,3,41
4594,1034,4,5,1,4,29.68,74.89,47.11,22,0,21
4595,1234,3,1,3,3,29.9,53.17,58.98,12,5,24
4596,152,2,1,5,2,31.08,56.03,45.64,14,1,14
4597,1029,2,3,4,4,31.95,59.95,41.17,15,3,39
4598,1218,4,3,3,7,28.83,59.74,35.13,1,14,14
4599,464,4,3,8,5,28.67,59.49,43.85,38,1,1
4600,1136,2,4,2,2,32.76,50.9,22.0,9,20,17
4601,271,1,3,11,2,40.0,52.95,43.51,10,0,43
4602,1186,1,2,9,3,28.17,50.93,37.01,30,0,0
4603,460,1,5,10,6,28.66,62.69,52.78,45,0,0
4604,105,3,3,2,1,32.76,57.8,53.21,17,3,28
4605,162,3,3,11,7,33.29,71.48,55.06,14,1,36
4606,351,4,1,3,3,22.61,60.89,53.36,27,0,18
4607,434,3,4,1,7,24.55,59.45,47.37,1,15,15
4608,852,1,5,3,5,28.72,58.94,59.53,13,15,13
4609,140,2,2,2,6,36.49,58.68,47.81,42,2,2
4610,1155,3,1,11,5,27.77,61.89,27.29,15,0,38
4611,87,3,4,11,5,27.09,45.13,20.39,17,0,41
4612,183,1,3,8,3,30.34,65.26,61.34,10,5,35
4613,368,3,2,4,3,28.74,60.87,37.06,10,16,19
4614,129,4,3,9,6,38.12,66.69,33.67,15,2,9
4615,670,2,4,7,1,37.98,66.3,70.0,22,0,16
4616,149,1,3,3,2,30.61,58.28,51.6,22,0,25
4617,985,4,3,1,3,30.0,42.84,46.81,8,17,12
4618,852,1,4,4,1,39.4,75.28,52.3,14,3,39
4619,628,4,4,11,4,27.74,60.46,44.85,19,0,21
4620,446,2,2,4,5,27.37,52.05,37.96,24,0,20
4621,884,2,4,11,1,32.5,71.1,69.62,7,7,11
4622,294,4,1,4,4,26.46,43.65,36.14,12,0,13
4623,1166,4,1,2,1,30.31,69.86,46.3,45,1,0
4624,250,4,5,6,1,32.02,50.79,61.39,7,8,37
4625,878,4,5,3,5,36.4,70.69,31.58,16,0,44
4626,948,4,5,8,2,31.51,54.73,65.9,16,0,10
4627,975,4,5,11,7,39.77,60.41,50.77,6,4,34
4628,1049,2,4,5,2,33.93,62.94,38.71,39,0,0
4629,789,4,3,8,2,32.13,65.75,52.1,13,0,35
4630,984,3,4,2,7,29.99,54.89,41.47,34,3,0
4631,889,2,2,11,2,38.38,71.17,56.45,36,0,3
4632,890,1,3,8,7,30.43,59.04,40.61,39,4,0
4633,70,2,4,2,7,28.65,49.55,30.12,19,11,6
4634,625,1,2,4,4,25.07,45.11,36.38,2,20,18
4635,875,1,4,10,6,26.73,51.88,26.29,13,2,41
4636,1135,3,5,6,4,35.68,63.89,46.79,14,14,13
4637,471,4,3,8,5,33.56,59.78,61.64,13,2,40
4638,91,4,5,5,5,28.48,60.34,33.57,43,0,3
4639,530,2,1,5,1,34.31,58.35,30.92,43,0,1
4640,661,4,4,10,3,28.81,49.93,33.75,34,1,0
4641,739,3,3,9,5,24.11,57.89,23.7,27,2,17
4642,726,2,4,6,1,31.21,55.32,38.91,41,0,0
4643,872,2,4,1,2,28.66,41.97,62.44,8,9,19
4644,192,2,2,11,6,22.83,46.9,34.09,9,0,42
4645,138,4,1,7,5,25.54,65.51,26.75,10,13,29
4646,345,4,4,9,4,30.02,68.96,35.81,14,0,32
4647,1203,4,2,5,7,29.98,73.22,48.77,26,4,18
4648,1009,2,4,5,4,34.95,71.28,53.19,41,2,0
4649,503,2,5,4,6,27.38,57.61,57.88,8,0,5
4650,203,1,1,6,1,35.64,66.88,38.75,2,18,24
4651,573,1,2,2,6,39.23,71.01,31.63,39,0,0
4652,192,4,4,7,5,26.84,54.27,49.61,20,0,26
4653,5,2,5,6,6,34.38,70.03,23.96,38,2,1
4654,1260,4,3,2,5,37.38,61.81,32.73,3,5,31
4655,311,4,2,10,4,36.92,62.66,58.76,9,17,19
4656,549,1,2,11,6,31.54,66.48,66.12,11,13,27
4657,56,3,5,9,2,30.38,67.91,57.24,14,0,33
4658,443,4,5,7,5,33.13,61.63,41.66,15,1,32
4659,1260,3,5,7,2,40.0,61.51,32.66,10,2,44
4660,870,3,5,6,7,37.05,61.02,32.03,18,2,21
4661,1220,2,3,4,7,29.45,60.0,64.63,10,4,28
4662,585,2,4,10,3,20.82,42.97,44.06,16,3,17
4663,752,4,5,6,4,34.04,60.33,70.0,7,10,27
4664,360,1,4,7,5,25.22,62.81,49.09,5,3,10
4665,819,1,1,1,1,25.96,53.04,46.11,6,11,31
4666,30,4,3,10,6,34.01,50.12,30.27,12,4,9
4667,108,4,4,4,3,40.0,71.27,25.24,16,4,17
4668,844,1,1,2,2,35.95,70.71,37.39,37,3,0
4669,717,3,3,1,6,29.41,52.65,48.35,7,3,27
4670,891,4,1,5,5,33.88,55.46,26.2,37,0,0
4671,960,3,4,1,1,33.99,68.26,39.64,11,0,6
4672,893,4,5,10,2,24.47,57.6,70.0,39,1,0
4673,732,4,5,7,7,25.83,44.55,44.99,5,20,24
4674,606,3,3,8,3,24.74,60.74,60.98,5,3,17
4675,457,3,1,4,6,27.19,59.49,56.18,9,17,16
4676,615,1,2,2,5,31.1,50.28,40.57,7,3,24
4677,698,4,2,7,2,26.73,44.52,40.8,8,0,31
4678,674,2,2,11,1,30.46,71.86,41.95,0,7,28
4679,543,2,1,8,7,28.7,59.26,46.42,11,2,39
4680,857,4,5,11,7,32.49,61.52,47.27,14,16,23
4681,897,4,2,8,5,25.28,55.11,38.36,13,0,9
4682,278,4,3,5,4,23.54,50.26,50.16,27,2,23
4683,552,3,4,4,2,28.53,62.54,61.11,15,2,36
4684,111,2,2,8,7,26.45,56.63,64.39,14,9,27
4685,385,2,3,8,1,27.71,67.71,47.17,8,9,15
4686,761,2,3,9,5,24.98,47.0,20.99,15,12,6
4687,1214,4,1,10,5,35.07,59.79,61.83,14,13,14
4688,694,3,5,9,5,36.94,58.84,55.16,1,7,33
4689,405,4,1,8,6,30.26,50.57,43.21,13,6,11
4690,1232,1,4,2,2,32.12,69.24,36.58,43,0,0
4691,22,1,2,2,6,22.33,46.53,40.1,27,1,14
4692,678,2,1,11,5,27.36,61.34,43.04,11,0,17
4693,611,4,3,11,6,29.03,53.72,43.41,10,0,34
4694,1231,1,5,1,2,32.8,55.77,44.43,16,0,10
4695,8,1,2,8,5,32.28,58.89,29.28,8,1,10
4696,702,4,4,7,1,37.53,58.75,51.59,12,0,41
4697,529,3,3,6,7,22.55,56.57,51.93,19,0,26
4698,602,4,5,5,1,22.07,52.72,24.22,17,15,14
4699,657,4,4,5,3,28.92,44.74,44.89,44,1,0
4700,166,3,3,1,6,26.05,48.76,45.26,38,0,0
4701,849,2,4,2,6,24.84,58.91,43.15,34,0,0
4702,496,2,3,6,4,30.62,70.7,46.64,1,21,17
4703,590,2,1,4,4,26.56,59.44,32.72,7,11,17
4704,429,3,4,1,2,31.15,55.59,35.09,14,0,36
4705,774,1,1,5,5,25.6,57.71,30.94,2,20,16
4706,163,3,1,3,5,26.71,55.75,70.0,13,0,35
4707,366,4,4,5,5,29.67,63.41,36.42,20,0,17
4708,72,3,1,6,5,33.3,61.13,64.91,13,4,36
4709,655,1,5,9,1,32.01,57.23,32.85,41,1,2
4710,269,1,5,1,6,30.59,54.91,43.28,33,2,0
4711,415,4,4,10,5,37.88,74.88,27.06,15,1,18
4712,1016,2,3,7,5,30.48,47.8,70.0,40,2,0
4713,675,1,1,1,6,30.3,69.31,52.01,11,1,8
4714,1084,1,1,5,4,34.08,55.54,59.21,4,6,34
4715,6,1,2,1,1,38.45,63.15,58.06,6,2,8
4716,982,4,5,9,3,24.76,55.27,34.69,17,16,20
4717,570,1,5,5,3,25.73,68.57,70.0,10,4,26
4718,407,2,3,1,6,20.56,55.98,65.55,34,0,0
4719,1240,4,5,11,4,38.77,68.24,57.2,42,0,0
4720,26,2,2,6,6,30.56,55.9,40.77,14,0,5
4721,1029,1,5,6,7,26.93,51.37,50.87,8,0,39
4722,986,1,4,4,7,26.67,42.74,30.17,2,14,18
4723,390,2,3,11,5,31.42,63.61,32.38,38,0,0
4724,710,4,1,3,3,26.7,43.08,32.35,10,16,13
4725,571,4,4,11,3,26.05,51.11,35.27,10,18,10
4726,754,2,4,6,4,25.12,46.17,43.74,25,1,20
4727,146,1,3,1,7,32.41,67.07,32.33,12,0,6
4728,785,3,5,11,1,27.81,63.26,43.38,32,0,0
4729,526,2,5,9,6,23.36,50.24,34.4,40,0,2
4730,13,2,3,2,7,33.0,57.63,37.28,12,0,16
4731,903,2,5,6,5,26.02,55.23,47.78,10,2,12
4732,384,1,3,4,6,26.74,56.43,41.86,23,4,22
4733,556,4,1,1,7,33.17,68.4,25.54,17,0,32
4734,887,1,2,3,6,33.5,69.8,35.8,16,0,35
4735,19,2,2,1,2,28.32,55.53,39.8,16,3,13
4736,575,1,5,10,1,29.54,71.68,57.48,13,12,16
4737,751,1,4,9,7,25.68,50.13,50.92,36,1,0
4738,1004,2,4,1,6,28.77,63.48,49.52,37,0,0
4739,419,1,5,10,4,23.17,44.36,26.03,37,0,0
4740,419,3,3,7,6,27.12,63.03,28.6,12,4,39
4741,122,1,1,3,4,31.38,57.13,37.26,36,0,0
4742,432,1,1,6,6,27.91,58.99,64.03,41,0,0
4743,44,4,4,9,6,36.99,70.45,29.04,27,1,20
4744,381,4,5,9,6,35.01,69.3,40.11,25,0,32
4745,145,2,1,6,2,30.71,67.85,56.82,8,13,28
4746,363,2,1,3,2,38.22,70.27,63.95,24,0,19
4747,1074,4,4,1,6,30.23,47.44,55.39,38,2,4
4748,1088,3,1,5,1,33.72,52.61,37.01,22,0,27
4749,355,1,2,7,2,29.14,58.06,43.94,37,0,0
4750,800,3,5,2,7,34.18,69.67,48.66,23,3,19
4751,1187,3,5,8,6,28.32,59.85,58.07,35,0,0
4752,1164,4,5,2,1,28.16,57.48,62.2,6,0,7
4753,826,2,2,4,2,40.0,52.02,45.67,19,0,44
4754,1151,1,2,2,5,30.08,57.14,37.49,18,0,40
4755,398,2,2,1,2,27.61,61.04,41.97,34,2,4
4756,880,3,5,3,7,23.74,62.35,31.53,38,4,1
4757,463,3,3,2,4,22.26,52.88,34.12,18,0,19
4758,808,2,2,3,3,34.77,66.85,35.35,14,4,41
4759,187,2,2,8,4,26.63,45.47,29.06,5,12,31
4760,732,4,3,11,5,24.69,52.7,23.05,30,4,3
4761,1213,2,1,8,5,24.7,48.88,41.18,18,0,22
4762,429,2,5,5,6,28.79,61.59,40.95,16,6,14
4763,858,4,5,5,1,25.37,56.61,56.98,9,0,34
4764,237,2,1,1,6,35.56,61.27,33.78,18,4,22
4765,1217,3,4,6,2,29.95,59.77,47.09,10,15,11
4766,771,2,1,11,7,28.85,45.97,49.62,24,0,24
4767,758,1,2,6,3,22.68,53.23,44.85,38,2,4
4768,136,3,3,7,3,33.94,57.41,48.69,16,0,45
4769,792,4,2,9,4,34.02,63.05,32.44,11,13,26
4770,171,3,2,9,5,26.44,51.89,42.5,17,0,8
4771,159,4,5,9,3,27.43,65.87,20.0,15,0,44
4772,201,1,3,10,4,26.23,55.01,32.74,13,0,13
4773,962,1,1,8,2,30.45,68.48,46.14,27,0,20
4774,583,3,1,1,2,25.4,50.75,42.4,33,2,0
4775,876,2,1,2,3,27.56,58.15,53.0,15,1,39
4776,371,3,1,2,1,37.29,61.83,31.91,11,2,37
4777,103,3,5,5,7,25.22,56.62,37.89,35,4,0
4778,1002,1,4,8,4,26.88,58.54,70.0,10,0,33
4779,1148,4,5,2,7,21.46,49.42,45.96,27,0,19
4780,976,3,2,2,5,28.14,68.89,31.96,11,9,33
4781,798,2,3,8,3,32.55,64.64,43.51,11,0,45
4782,1253,1,4,3,5,24.15,40.44,44.93,20,2,22
4783,658,3,3,4,3,36.93,71.6,35.49,12,3,37
4784,882,3,5,1,5,32.73,62.28,57.46,12,0,44
4785,1220,2,2,5,3,29.55,66.21,41.21,45,1,4
4786,733,3,4,7,3,25.75,59.79,24.64,6,21,15
4787,423,3,3,3,3,35.85,54.97,32.94,41,1,0
4788,572,3,4,5,1,31.4,69.24,29.06,35,0,0
4789,171,3,4,11,4,34.9,71.05,59.48,11,4,40
4790,173,2,3,11,5,30.98,59.93,30.97,13,0,6
4791,663,3,4,9,7,24.15,51.72,31.91,9,4,13
4792,453,3,5,6,3,27.35,47.36,48.45,10,18,18
4793,350,3,1,8,3,30.03,48.19,41.44,11,0,9
4794,494,1,4,5,5,28.44,52.45,34.64,22,0,26
4795,620,2,1,3,6,24.69,45.0,34.65,19,0,23
4796,1028,1,1,9,6,34.34,54.99,47.61,8,0,10
4797,1116,1,1,2,5,28.13,53.68,52.13,6,13,26
4798,919,2,1,10,1,27.41,51.23,46.31,23,0,20
4799,6,1,2,11,4,32.89,60.09,59.65,13,0,11
4800,288,1,4,5,3,31.34,59.69,60.78,18,0,36
4801,1169,1,4,10,2,27.79,58.46,20.0,6,5,27
4802,608,2,3,6,4,22.44,58.98,31.46,11,0,15
4803,457,3,1,8,2,20.09,49.43,29.64,17,11,11
4804,1225,4,3,1,2,32.2,67.18,28.11,15,18,16
4805,1235,4,2,7,6,31.51,67.28,31.19,10,0,19
4806,1030,2,5,3,3,33.68,55.21,53.32,20,2,14
4807,624,4,3,9,5,30.94,46.3,42.29,8,3,31
4808,376,2,4,8,3,30.93,52.97,59.12,10,8,33
4809,447,2,5,1,4,27.81,60.0,25.06,45,0,0
4810,835,4,5,1,3,31.36,56.32,45.45,8,0,9
4811,1129,1,2,4,3,27.52,59.49,43.56,2,14,18
4812,811,3,3,1,2,32.97,57.21,28.8,10,1,41
4813,1119,4,1,6,1,30.13,57.87,62.23,42,0,3
4814,959,4,1,9,7,29.13,72.87,40.38,9,15,19
4815,849,4,5,6,3,29.47,68.26,30.54,38,0,3
4816,809,4,4,7,5,27.2,52.83,31.04,8,17,16
4817,979,2,3,5,3,29.52,70.13,55.59,25,0,23
4818,416,2,3,1,4,26.58,49.05,23.6,22,1,15
4819,726,3,4,2,3,32.39,69.83,53.98,8,0,8
4820,454,3,4,1,7,27.86,58.24,49.66,14,2,18
4821,1216,4,3,1,6,27.87,59.72,43.57,8,0,34
4822,150,4,3,4,1,31.12,59.5,48.49,20,1,23
4823,759,4,1,5,7,29.45,60.16,56.75,6,13,26
4824,779,3,1,4,6,25.45,59.9,50.43,18,0,18
4825,973,4,5,8,7,27.06,61.03,44.75,4,18,17
4826,763,1,4,7,1,25.44,59.38,44.01,5,11,26
4827,1002,3,4,7,5,26.27,47.12,39.19,37,3,3
4828,76,1,5,8,2,30.57,48.3,44.43,41,0,0
4829,599,4,3,6,4,27.27,66.44,34.85,11,1,19
4830,225,2,1,10,5,21.07,43.97,40.04,4,20,19
4831,113,1,5,9,7,33.6,59.48,46.26,17,14,15
4832,251,3,1,2,5,30.34,54.73,62.24,10,2,10
4833,1256,1,1,5,3,28.43,66.03,44.05,14,3,10
4834,841,3,5,1,5,25.5,56.26,56.35,15,0,31
4835,714,4,3,6,3,33.23,61.09,39.74,22,2,21
4836,1106,1,1,6,6,27.83,45.02,52.22,34,0,1
4837,125,2,4,9,7,21.81,55.61,64.1,9,2,11
4838,1198,1,1,11,7,37.5,70.28,65.23,30,4,0
4839,1092,2,3,4,7,25.64,52.31,36.33,37,0,0
4840,1071,3,2,6,6,32.72,65.66,45.12,11,12,32
4841,884,4,2,10,3,27.83,51.16,44.2,18,0,16
4842,30,4,3,11,3,29.8,49.21,70.0,36,1,0
4843,281,2,2,5,1,27.94,55.06,48.07,11,0,7
4844,924,3,1,5,4,33.38,69.64,47.26,11,0,11
4845,1260,4,1,4,6,33.15,56.8,52.58,6,1,13
4846,368,3,1,2,7,20.27,48.38,26.05,25,0,18
4847,495,2,2,7,4,25.8,68.86,28.28,16,0,36
4848,1049,2,5,1,7,24.18,49.22,58.28,12,8,28
4849,718,1,5,7,5,27.34,64.09,45.24,4,10,25
4850,1017,4,3,7,2,33.33,61.68,36.85,22,0,26
4851,606,4,1,6,6,37.84,71.33,37.32,12,0,36
4852,375,1,5,3,7,29.4,59.77,36.99,7,12,17
4853,639,2,5,3,7,26.96,53.75,21.67,17,21,18
4854,1049,2,2,5,6,29.02,54.06,21.84,42,0,0
4855,116,2,4,7,1,25.28,48.89,31.22,34,0,1
4856,48,2,5,10,3,26.16,67.1,44.73,26,3,21
4857,99,3,3,1,6,32.81,49.4,37.62,12,3,32
4858,405,4,1,9,5,25.24,59.52,65.55,7,0,4
4859,1237,4,2,5,5,36.1,74.43,33.26,7,2,44
4860,685,2,1,1,4,30.99,68.56,42.89,19,2,20
4861,903,2,5,10,3,34.66,61.82,45.18,7,0,46
4862,503,2,2,7,2,31.8,59.13,20.0,11,0,39
4863,894,4,5,1,4,28.69,65.85,51.02,11,6,19
4864,258,4,2,11,3,21.55,59.81,42.69,9,12,15
4865,844,2,4,7,6,29.05,44.58,47.92,26,0,23
4866,121,3,4,9,1,25.08,46.33,34.66,45,2,0
4867,810,1,5,2,6,39.1,61.36,46.18,9,0,44
4868,978,1,3,3,5,31.15,63.79,67.79,12,13,15
4869,54,1,1,5,7,26.49,52.95,43.97,20,3,25
4870,1019,4,3,8,4,33.41,65.63,33.09,8,0,30
4871,784,4,4,3,3,36.63,63.13,35.97,37,0,0
4872,241,1,2,10,1,36.12,70.69,43.66,7,0,38
4873,483,1,2,7,4,40.0,67.3,47.09,4,6,25
4874,1013,3,3,3,4,27.05,46.43,54.7,7,8,11
4875,187,4,1,5,4,33.43,57.05,40.58,20,0,21
4876,656,4,1,1,7,38.27,63.64,34.87,37,3,0
4877,262,1,1,8,3,24.67,58.06,36.05,35,2,0
4878,953,3,2,11,3,23.88,50.11,28.85,16,10,7
4879,491,3,3,4,1,25.87,52.61,51.85,17,4,16
4880,431,1,2,1,3,30.82,64.35,50.99,4,7,33
4881,239,1,2,5,7,26.97,52.44,68.26,11,12,12
4882,304,4,2,2,2,27.44,57.21,44.21,18,0,14
4883,298,1,4,9,7,28.67,57.85,35.03,25,0,15
4884,76,2,2,3,1,32.67,62.29,40.3,7,3,4
4885,999,3,1,2,6,27.76,53.93,55.61,20,0,20
4886,642,1,1,11,1,31.99,70.0,65.07,39,0,0
4887,827,2,4,10,6,26.59,61.53,38.46,10,0,14
4888,283,3,2,11,5,36.79,65.0,25.87,41,0,1
4889,591,2,1,1,2,30.99,49.27,20.0,13,11,27
4890,72,2,2,9,6,32.87,73.43,28.8,43,0,1
4891,703,1,5,7,2,27.71,43.77,39.93,37,3,3
4892,575,3,3,2,3,30.04,71.83,37.85,26,0,27
4893,1000,2,1,10,1,25.45,43.45,27.0,32,0,4
4894,892,4,3,3,7,38.42,58.28,58.78,10,18,15
4895,12,3,4,2,7,24.38,43.06,57.85,26,4,17
4896,141,4,1,11,1,29.03,55.07,21.85,11,0,37
4897,17,1,2,2,2,25.8,52.64,23.15,10,2,41
4898,1086,4,4,9,5,29.63,52.15,29.15,10,0,14
4899,253,3,4,8,1,29.02,56.54,25.46,15,18,20
4900,465,2,1,5,5,30.19,50.07,55.28,8,8,31
4901,376,2,1,1,7,31.02,57.58,20.0,10,3,27
4902,981,3,2,6,5,27.75,53.08,32.46,20,0,21
4903,520,2,5,8,5,30.13,67.09,45.6,6,0,13
4904,90,4,1,10,7,38.71,69.52,49.63,42,3,0
4905,720,2,5,3,2,31.68,50.27,50.06,5,8,28
4906,804,2,2,8,1,34.14,78.24,27.47,10,0,41
4907,796,4,3,10,3,29.59,52.76,46.61,35,3,1
4908,630,4,4,1,6,23.14,53.52,59.52,38,0,1
4909,1198,4,3,3,5,26.88,63.51,45.65,38,4,0
4910,76,1,3,2,7,31.84,68.04,40.76,8,15,17
4911,926,4,4,9,2,29.83,49.84,47.91,9,0,36
4912,400,4,1,2,6,31.49,60.18,54.84,9,0,36
4913,970,1,4,2,3,25.78,46.81,28.23,8,5,25
4914,1094,2,2,9,2,20.09,57.36,36.23,10,17,18
4915,1203,4,2,10,1,25.48,53.37,67.14,15,0,33
4916,1147,3,5,5,2,22.11,50.94,33.26,12,14,13
4917,797,4,5,7,4,30.8,50.26,34.44,8,11,11
4918,195,4,3,6,7,33.95,66.85,45.81,0,13,32
4919,228,1,1,1,3,35.04,68.15,32.62,3,4,32
4920,461,3,3,4,6,26.46,54.2,60.37,11,0,11
4921,618,2,1,10,2,29.54,70.83,36.15,35,0,4
4922,1045,2,2,9,6,29.84,56.17,52.61,24,4,25
4923,64,3,4,4,7,29.53,57.3,28.3,4,14,31
4924,165,4,4,5,1,22.59,58.51,42.18,10,22,13
4925,27,1,1,9,6,23.48,58.68,33.71,32,0,0
4926,1012,3,4,2,2,21.23,56.98,70.0,31,0,3
4927,285,3,4,4,7,22.9,52.41,37.35,8,4,16
4928,281,2,2,6,1,38.33,73.15,39.17,21,4,22
4929,838,1,4,3,2,36.38,71.89,48.76,10,2,10
4930,831,3,2,1,4,32.37,71.46,24.3,12,10,28
4931,1187,1,1,7,2,27.4,59.99,27.39,19,0,35
4932,918,4,5,5,7,33.21,56.71,52.11,16,1,6
4933,224,2,1,10,1,23.73,47.43,43.98,38,2,0
4934,784,4,2,11,7,25.27,46.34,30.37,42,0,0
4935,1169,1,1,1,5,29.25,55.35,49.89,38,2,0
4936,965,4,4,1,4,29.28,54.61,62.26,14,0,13
4937,950,2,5,5,7,31.57,56.03,49.4,12,7,33
4938,1054,1,5,9,7,23.31,47.22,25.84,11,10,9
